Type                                  Module                      Label             Process   
reco::PFTauDiscriminator              "hpsPFTauDiscriminationByLooseIsolationMVArun2v1DBdR03oldDMwLT"   ""                "RECO"    
reco::PFTauDiscriminator              "hpsPFTauDiscriminationByLooseIsolationMVArun2v1DBnewDMwLT"   ""                "RECO"    
reco::PFTauDiscriminator              "hpsPFTauDiscriminationByLooseIsolationMVArun2v1DBoldDMwLT"   ""                "RECO"    
reco::PFTauDiscriminator              "hpsPFTauDiscriminationByLooseIsolationMVArun2v1PWdR03oldDMwLT"   ""                "RECO"    
reco::PFTauDiscriminator              "hpsPFTauDiscriminationByLooseIsolationMVArun2v1PWnewDMwLT"   ""                "RECO"    
reco::PFTauDiscriminator              "hpsPFTauDiscriminationByLooseIsolationMVArun2v1PWoldDMwLT"   ""                "RECO"    
reco::PFTauDiscriminator              "hpsPFTauDiscriminationByLooseMuonRejection3"   ""                "RECO"    
reco::PFTauDiscriminator              "hpsPFTauDiscriminationByLoosePileupWeightedIsolation3Hits"   ""                "RECO"    
reco::PFTauDiscriminator              "hpsPFTauDiscriminationByMVA6LooseElectronRejection"   ""                "RECO"    
reco::PFTauDiscriminator              "hpsPFTauDiscriminationByMVA6MediumElectronRejection"   ""                "RECO"    
reco::PFTauDiscriminator              "hpsPFTauDiscriminationByMVA6TightElectronRejection"   ""                "RECO"    
reco::PFTauDiscriminator              "hpsPFTauDiscriminationByMVA6VLooseElectronRejection"   ""                "RECO"    
reco::PFTauDiscriminator              "hpsPFTauDiscriminationByMVA6VTightElectronRejection"   ""                "RECO"    
reco::PFTauDiscriminator              "hpsPFTauDiscriminationByMVA6rawElectronRejection"   ""                "RECO"    
reco::PFTauDiscriminator              "hpsPFTauDiscriminationByMediumCombinedIsolationDBSumPtCorr3Hits"   ""                "RECO"    
reco::PFTauDiscriminator              "hpsPFTauDiscriminationByMediumCombinedIsolationDBSumPtCorr3HitsdR03"   ""                "RECO"    
reco::PFTauDiscriminator              "hpsPFTauDiscriminationByMediumElectronRejection"   ""                "RECO"    
reco::PFTauDiscriminator              "hpsPFTauDiscriminationByMediumIsolationMVArun2v1DBdR03oldDMwLT"   ""                "RECO"    
reco::PFTauDiscriminator              "hpsPFTauDiscriminationByMediumIsolationMVArun2v1DBnewDMwLT"   ""                "RECO"    
reco::PFTauDiscriminator              "hpsPFTauDiscriminationByMediumIsolationMVArun2v1DBoldDMwLT"   ""                "RECO"    
reco::PFTauDiscriminator              "hpsPFTauDiscriminationByMediumIsolationMVArun2v1PWdR03oldDMwLT"   ""                "RECO"    
reco::PFTauDiscriminator              "hpsPFTauDiscriminationByMediumIsolationMVArun2v1PWnewDMwLT"   ""                "RECO"    
reco::PFTauDiscriminator              "hpsPFTauDiscriminationByMediumIsolationMVArun2v1PWoldDMwLT"   ""                "RECO"    
reco::PFTauDiscriminator              "hpsPFTauDiscriminationByMediumPileupWeightedIsolation3Hits"   ""                "RECO"    
reco::PFTauDiscriminator              "hpsPFTauDiscriminationByPhotonPtSumOutsideSignalCone"   ""                "RECO"    
reco::PFTauDiscriminator              "hpsPFTauDiscriminationByRawCombinedIsolationDBSumPtCorr3Hits"   ""                "RECO"    
reco::PFTauDiscriminator              "hpsPFTauDiscriminationByRawPileupWeightedIsolation3Hits"   ""                "RECO"    
reco::PFTauDiscriminator              "hpsPFTauDiscriminationByTightCombinedIsolationDBSumPtCorr3Hits"   ""                "RECO"    
reco::PFTauDiscriminator              "hpsPFTauDiscriminationByTightCombinedIsolationDBSumPtCorr3HitsdR03"   ""                "RECO"    
reco::PFTauDiscriminator              "hpsPFTauDiscriminationByTightElectronRejection"   ""                "RECO"    
reco::PFTauDiscriminator              "hpsPFTauDiscriminationByTightIsolationMVArun2v1DBdR03oldDMwLT"   ""                "RECO"    
reco::PFTauDiscriminator              "hpsPFTauDiscriminationByTightIsolationMVArun2v1DBnewDMwLT"   ""                "RECO"    
reco::PFTauDiscriminator              "hpsPFTauDiscriminationByTightIsolationMVArun2v1DBoldDMwLT"   ""                "RECO"    
reco::PFTauDiscriminator              "hpsPFTauDiscriminationByTightIsolationMVArun2v1PWdR03oldDMwLT"   ""                "RECO"    
reco::PFTauDiscriminator              "hpsPFTauDiscriminationByTightIsolationMVArun2v1PWnewDMwLT"   ""                "RECO"    
reco::PFTauDiscriminator              "hpsPFTauDiscriminationByTightIsolationMVArun2v1PWoldDMwLT"   ""                "RECO"    
reco::PFTauDiscriminator              "hpsPFTauDiscriminationByTightMuonRejection3"   ""                "RECO"    
reco::PFTauDiscriminator              "hpsPFTauDiscriminationByTightPileupWeightedIsolation3Hits"   ""                "RECO"    
reco::PFTauDiscriminator              "hpsPFTauDiscriminationByVLooseIsolationMVArun2v1DBdR03oldDMwLT"   ""                "RECO"    
reco::PFTauDiscriminator              "hpsPFTauDiscriminationByVLooseIsolationMVArun2v1DBnewDMwLT"   ""                "RECO"    
reco::PFTauDiscriminator              "hpsPFTauDiscriminationByVLooseIsolationMVArun2v1DBoldDMwLT"   ""                "RECO"    
reco::PFTauDiscriminator              "hpsPFTauDiscriminationByVLooseIsolationMVArun2v1PWdR03oldDMwLT"   ""                "RECO"    
reco::PFTauDiscriminator              "hpsPFTauDiscriminationByVLooseIsolationMVArun2v1PWnewDMwLT"   ""                "RECO"    
reco::PFTauDiscriminator              "hpsPFTauDiscriminationByVLooseIsolationMVArun2v1PWoldDMwLT"   ""                "RECO"    
reco::PFTauDiscriminator              "hpsPFTauDiscriminationByVTightIsolationMVArun2v1DBdR03oldDMwLT"   ""                "RECO"    
reco::PFTauDiscriminator              "hpsPFTauDiscriminationByVTightIsolationMVArun2v1DBnewDMwLT"   ""                "RECO"    
reco::PFTauDiscriminator              "hpsPFTauDiscriminationByVTightIsolationMVArun2v1DBoldDMwLT"   ""                "RECO"    
reco::PFTauDiscriminator              "hpsPFTauDiscriminationByVTightIsolationMVArun2v1PWdR03oldDMwLT"   ""                "RECO"    
reco::PFTauDiscriminator              "hpsPFTauDiscriminationByVTightIsolationMVArun2v1PWnewDMwLT"   ""                "RECO"    
reco::PFTauDiscriminator              "hpsPFTauDiscriminationByVTightIsolationMVArun2v1PWoldDMwLT"   ""                "RECO"    
reco::PFTauDiscriminator              "hpsPFTauDiscriminationByVVLooseIsolationMVArun2v1DBdR03oldDMwLT"   ""                "RECO"    
reco::PFTauDiscriminator              "hpsPFTauDiscriminationByVVLooseIsolationMVArun2v1DBnewDMwLT"   ""                "RECO"    
reco::PFTauDiscriminator              "hpsPFTauDiscriminationByVVLooseIsolationMVArun2v1DBoldDMwLT"   ""                "RECO"    
reco::PFTauDiscriminator              "hpsPFTauDiscriminationByVVTightIsolationMVArun2v1DBdR03oldDMwLT"   ""                "RECO"    
reco::PFTauDiscriminator              "hpsPFTauDiscriminationByVVTightIsolationMVArun2v1DBnewDMwLT"   ""                "RECO"    
reco::PFTauDiscriminator              "hpsPFTauDiscriminationByVVTightIsolationMVArun2v1DBoldDMwLT"   ""                "RECO"    
reco::PFTauDiscriminator              "hpsPFTauDiscriminationByVVTightIsolationMVArun2v1PWdR03oldDMwLT"   ""                "RECO"    
reco::PFTauDiscriminator              "hpsPFTauDiscriminationByVVTightIsolationMVArun2v1PWnewDMwLT"   ""                "RECO"    
reco::PFTauDiscriminator              "hpsPFTauDiscriminationByVVTightIsolationMVArun2v1PWoldDMwLT"   ""                "RECO"    
reco::PFTauDiscriminator              "hpsPFTauFootprintCorrection"   ""                "RECO"    
reco::PFTauDiscriminator              "hpsPFTauFootprintCorrectiondR03"   ""                "RECO"    
reco::PFTauDiscriminator              "hpsPFTauNeutralIsoPtSum"   ""                "RECO"    
reco::PFTauDiscriminator              "hpsPFTauNeutralIsoPtSumWeight"   ""                "RECO"    
reco::PFTauDiscriminator              "hpsPFTauNeutralIsoPtSumWeightdR03"   ""                "RECO"    
reco::PFTauDiscriminator              "hpsPFTauNeutralIsoPtSumdR03"   ""                "RECO"    
reco::PFTauDiscriminator              "hpsPFTauPUcorrPtSum"       ""                "RECO"    
reco::PFTauDiscriminator              "hpsPFTauPUcorrPtSumdR03"   ""                "RECO"    
reco::PFTauDiscriminator              "hpsPFTauPhotonPtSumOutsideSignalCone"   ""                "RECO"    
reco::PFTauDiscriminator              "hpsPFTauPhotonPtSumOutsideSignalConedR03"   ""                "RECO"    
reco::PFTauDiscriminator              "hpsSelectionDiscriminator"   ""                "RECO"    
reco::PFTauDiscriminator              "hpsPFTauDiscriminationByIsolationMVArun2v1DBdR03oldDMwLTraw"   "category"        "RECO"    
reco::PFTauDiscriminator              "hpsPFTauDiscriminationByIsolationMVArun2v1DBnewDMwLTraw"   "category"        "RECO"    
reco::PFTauDiscriminator              "hpsPFTauDiscriminationByIsolationMVArun2v1DBoldDMwLTraw"   "category"        "RECO"    
reco::PFTauDiscriminator              "hpsPFTauDiscriminationByIsolationMVArun2v1PWdR03oldDMwLTraw"   "category"        "RECO"    
reco::PFTauDiscriminator              "hpsPFTauDiscriminationByIsolationMVArun2v1PWnewDMwLTraw"   "category"        "RECO"    
reco::PFTauDiscriminator              "hpsPFTauDiscriminationByIsolationMVArun2v1PWoldDMwLTraw"   "category"        "RECO"    
reco::PFTauDiscriminator              "hpsPFTauDiscriminationByMVA6rawElectronRejection"   "category"        "RECO"    
pair<int,vector<L1CSCSPStatusDigi> >    "csctfDigis"                ""                "RECO"    
set<EBDetId>                          "ecalDetIdToBeRecovered"    "ebDetId"         "RECO"    
set<EEDetId>                          "ecalDetIdToBeRecovered"    "eeDetId"         "RECO"    
set<EcalScDetId>                      "ecalDetIdToBeRecovered"    "eeFE"            "RECO"    
set<EcalTrigTowerDetId>               "ecalDetIdToBeRecovered"    "ebFE"            "RECO"    
vector<BeamSpotOnline>                "scalersRawToDigi"          ""                "RECO"    
vector<DcsStatus>                     "scalersRawToDigi"          ""                "RECO"    
vector<L1AcceptBunchCrossing>         "scalersRawToDigi"          ""                "RECO"    
vector<L1CaloEmCand>                  "gctDigis"                  ""                "RECO"    
vector<L1CaloRegion>                  "gctDigis"                  ""                "RECO"    
vector<L1GctEmCand>                   "gctDigis"                  "isoEm"           "RECO"    
vector<L1GctEmCand>                   "gctDigis"                  "nonIsoEm"        "RECO"    
vector<L1GctEtHad>                    "gctDigis"                  ""                "RECO"    
vector<L1GctEtMiss>                   "gctDigis"                  ""                "RECO"    
vector<L1GctEtTotal>                  "gctDigis"                  ""                "RECO"    
vector<L1GctFibreWord>                "gctDigis"                  ""                "RECO"    
vector<L1GctHFBitCounts>              "gctDigis"                  ""                "RECO"    
vector<L1GctHFRingEtSums>             "gctDigis"                  ""                "RECO"    
vector<L1GctHtMiss>                   "gctDigis"                  ""                "RECO"    
vector<L1GctInternEmCand>             "gctDigis"                  ""                "RECO"    
vector<L1GctInternEtSum>              "gctDigis"                  ""                "RECO"    
vector<L1GctInternHFData>             "gctDigis"                  ""                "RECO"    
vector<L1GctInternHtMiss>             "gctDigis"                  ""                "RECO"    
vector<L1GctInternJetData>            "gctDigis"                  ""                "RECO"    
vector<L1GctJetCand>                  "gctDigis"                  "cenJets"         "RECO"    
vector<L1GctJetCand>                  "gctDigis"                  "forJets"         "RECO"    
vector<L1GctJetCand>                  "gctDigis"                  "tauJets"         "RECO"    
vector<L1GctJetCounts>                "gctDigis"                  ""                "RECO"    
vector<L1MuGMTCand>                   "gtDigis"                   ""                "RECO"    
vector<L1MuRegionalCand>              "gtDigis"                   "CSC"             "RECO"    
vector<L1MuRegionalCand>              "gtDigis"                   "DT"              "RECO"    
vector<L1MuRegionalCand>              "gtDigis"                   "RPCb"            "RECO"    
vector<L1MuRegionalCand>              "gtDigis"                   "RPCf"            "RECO"    
vector<L1TriggerError>                "gctDigis"                  ""                "RECO"    
vector<L1TriggerScalers>              "scalersRawToDigi"          ""                "RECO"    
vector<Level1TriggerScalers>          "scalersRawToDigi"          ""                "RECO"    
vector<LumiScalers>                   "scalersRawToDigi"          ""                "RECO"    
vector<TrackCandidate>                "convTrackCandidates"       ""                "RECO"    
vector<TrackCandidate>                "cosmicDCCkfTrackCandidates"   ""                "RECO"    
vector<TrackCandidate>                "cosmicsVetoTrackCandidates"   ""                "RECO"    
vector<TrackCandidate>                "detachedTripletStepTrackCandidates"   ""                "RECO"    
vector<TrackCandidate>                "electronCkfTrackCandidates"   ""                "RECO"    
vector<TrackCandidate>                "initialStepTrackCandidates"   ""                "RECO"    
vector<TrackCandidate>                "initialStepTrackCandidatesPreSplitting"   ""                "RECO"    
vector<TrackCandidate>                "jetCoreRegionalStepTrackCandidates"   ""                "RECO"    
vector<TrackCandidate>                "lowPtGsfEleCkfTrackCandidates"   ""                "RECO"    
vector<TrackCandidate>                "lowPtTripletStepTrackCandidates"   ""                "RECO"    
vector<TrackCandidate>                "mixedTripletStepTrackCandidates"   ""                "RECO"    
vector<TrackCandidate>                "muonSeededTrackCandidatesInOut"   ""                "RECO"    
vector<TrackCandidate>                "muonSeededTrackCandidatesOutIn"   ""                "RECO"    
vector<TrackCandidate>                "muonSeededTrackCandidatesOutInDisplaced"   ""                "RECO"    
vector<TrackCandidate>                "pixelLessStepTrackCandidates"   ""                "RECO"    
vector<TrackCandidate>                "pixelPairStepTrackCandidates"   ""                "RECO"    
vector<TrackCandidate>                "tobTecStepTrackCandidates"   ""                "RECO"    
vector<TrackCandidate>                "uncleanedOnlyElectronCkfTrackCandidates"   ""                "RECO"    
vector<TrackCandidate>                "duplicateDisplacedTrackCandidates"   "candidates"      "RECO"    
vector<TrackCandidate>                "duplicateTrackCandidates"   "candidates"      "RECO"    
vector<TrackCandidate>                "conversionTrackCandidates"   "inOutTracksFromConversions"   "RECO"    
vector<TrackCandidate>                "uncleanedOnlyConversionTrackCandidates"   "inOutTracksFromConversions"   "RECO"    
vector<TrackCandidate>                "conversionTrackCandidates"   "outInTracksFromConversions"   "RECO"    
vector<TrackCandidate>                "uncleanedOnlyConversionTrackCandidates"   "outInTracksFromConversions"   "RECO"    
vector<TrajectorySeed>                "CosmicMuonSeed"            ""                "RECO"    
vector<TrajectorySeed>                "ancientMuonSeed"           ""                "RECO"    
vector<TrajectorySeed>                "cosmicDCSeeds"             ""                "RECO"    
vector<TrajectorySeed>                "cosmicsVetoSeeds"          ""                "RECO"    
vector<TrajectorySeed>                "detachedTripletStepSeeds"   ""                "RECO"    
vector<TrajectorySeed>                "displacedMuonSeeds"        ""                "RECO"    
vector<TrajectorySeed>                "initialStepSeeds"          ""                "RECO"    
vector<TrajectorySeed>                "initialStepSeedsPreSplitting"   ""                "RECO"    
vector<TrajectorySeed>                "jetCoreRegionalStepSeeds"   ""                "RECO"    
vector<TrajectorySeed>                "lowPtTripletStepSeeds"     ""                "RECO"    
vector<TrajectorySeed>                "mixedTripletStepSeeds"     ""                "RECO"    
vector<TrajectorySeed>                "mixedTripletStepSeedsA"    ""                "RECO"    
vector<TrajectorySeed>                "mixedTripletStepSeedsB"    ""                "RECO"    
vector<TrajectorySeed>                "muonSeededSeedsInOut"      ""                "RECO"    
vector<TrajectorySeed>                "muonSeededSeedsOutIn"      ""                "RECO"    
vector<TrajectorySeed>                "muonSeededSeedsOutInDisplaced"   ""                "RECO"    
vector<TrajectorySeed>                "newCombinedSeeds"          ""                "RECO"    
vector<TrajectorySeed>                "pixelLessStepSeeds"        ""                "RECO"    
vector<TrajectorySeed>                "pixelPairElectronSeeds"    ""                "RECO"    
vector<TrajectorySeed>                "pixelPairStepSeeds"        ""                "RECO"    
vector<TrajectorySeed>                "stripPairElectronSeeds"    ""                "RECO"    
vector<TrajectorySeed>                "tobTecStepSeeds"           ""                "RECO"    
vector<TrajectorySeed>                "tobTecStepSeedsPair"       ""                "RECO"    
vector<TrajectorySeed>                "tobTecStepSeedsTripl"      ""                "RECO"    
vector<TrajectorySeed>                "tripletElectronSeeds"      ""                "RECO"    
vector<TrajectorySeed>                "photonConvTrajSeedFromSingleLeg"   "convSeedCandidates"   "RECO"    
vector<double>                        "ak4CaloJets"               "rhos"            "RECO"    
vector<double>                        "ak4CaloJetsForTrk"         "rhos"            "RECO"    
vector<double>                        "ak4CaloJetsForTrkPreSplitting"   "rhos"            "RECO"    
vector<double>                        "ak4PFJets"                 "rhos"            "RECO"    
vector<double>                        "ak4PFJetsCHS"              "rhos"            "RECO"    
vector<double>                        "ak4TrackJets"              "rhos"            "RECO"    
vector<double>                        "ak5CastorJets"             "rhos"            "RECO"    
vector<double>                        "ak7CastorJets"             "rhos"            "RECO"    
vector<double>                        "ak8PFJetsCHS"              "rhos"            "RECO"    
vector<double>                        "ak8PFJetsCHSSoftDrop"      "rhos"            "RECO"    
vector<double>                        "cmsTopTagPFJetsCHS"        "rhos"            "RECO"    
vector<double>                        "ak4CaloJets"               "sigmas"          "RECO"    
vector<double>                        "ak4CaloJetsForTrk"         "sigmas"          "RECO"    
vector<double>                        "ak4CaloJetsForTrkPreSplitting"   "sigmas"          "RECO"    
vector<double>                        "ak4PFJets"                 "sigmas"          "RECO"    
vector<double>                        "ak4PFJetsCHS"              "sigmas"          "RECO"    
vector<double>                        "ak4TrackJets"              "sigmas"          "RECO"    
vector<double>                        "ak5CastorJets"             "sigmas"          "RECO"    
vector<double>                        "ak7CastorJets"             "sigmas"          "RECO"    
vector<double>                        "ak8PFJetsCHS"              "sigmas"          "RECO"    
vector<double>                        "ak8PFJetsCHSSoftDrop"      "sigmas"          "RECO"    
vector<double>                        "cmsTopTagPFJetsCHS"        "sigmas"          "RECO"    
vector<edm::ErrorSummaryEntry>        "logErrorHarvester"         ""                "RECO"    
vector<edm::FwdPtr<reco::PFCandidate> >    "particleFlowPtrs"          ""                "RECO"    
vector<edm::FwdPtr<reco::PFCandidate> >    "particleFlowTmpPtrs"       ""                "RECO"    
vector<edm::FwdPtr<reco::PFCandidate> >    "pfAllChargedHadrons"       ""                "RECO"    
vector<edm::FwdPtr<reco::PFCandidate> >    "pfAllChargedParticles"     ""                "RECO"    
vector<edm::FwdPtr<reco::PFCandidate> >    "pfAllNeutralHadrons"       ""                "RECO"    
vector<edm::FwdPtr<reco::PFCandidate> >    "pfAllNeutralHadronsAndPhotons"   ""                "RECO"    
vector<edm::FwdPtr<reco::PFCandidate> >    "pfAllPhotons"              ""                "RECO"    
vector<edm::FwdPtr<reco::PFCandidate> >    "pfNoPileUp"                ""                "RECO"    
vector<edm::FwdPtr<reco::PFCandidate> >    "pfNoPileUpCandidates"      ""                "RECO"    
vector<edm::FwdPtr<reco::PFCandidate> >    "pfNoPileUpIso"             ""                "RECO"    
vector<edm::FwdPtr<reco::PFCandidate> >    "pfNoPileUpJME"             ""                "RECO"    
vector<edm::FwdPtr<reco::PFCandidate> >    "pfPileUp"                  ""                "RECO"    
vector<edm::FwdPtr<reco::PFCandidate> >    "pfPileUpAllChargedParticles"   ""                "RECO"    
vector<edm::FwdPtr<reco::PFCandidate> >    "pfPileUpIso"               ""                "RECO"    
vector<edm::FwdPtr<reco::PFCandidate> >    "pfPileUpJME"               ""                "RECO"    
vector<edm::FwdPtr<reco::PFCandidate> >    "ak8PFJetsCHSConstituents"   "constituents"    "RECO"    
vector<float>                         "convStepSelector"          "MVAValues"       "RECO"    
vector<float>                         "conversionStepTracks"      "MVAValues"       "RECO"    
vector<float>                         "detachedTripletStep"       "MVAValues"       "RECO"    
vector<float>                         "detachedTripletStepClassifier1"   "MVAValues"       "RECO"    
vector<float>                         "detachedTripletStepClassifier2"   "MVAValues"       "RECO"    
vector<float>                         "displacedTracks"           "MVAValues"       "RECO"    
vector<float>                         "duplicateDisplacedTrackClassifier"   "MVAValues"       "RECO"    
vector<float>                         "duplicateTrackClassifier"   "MVAValues"       "RECO"    
vector<float>                         "earlyGeneralTracks"        "MVAValues"       "RECO"    
vector<float>                         "generalTracks"             "MVAValues"       "RECO"    
vector<float>                         "initialStep"               "MVAValues"       "RECO"    
vector<float>                         "initialStepClassifier1"    "MVAValues"       "RECO"    
vector<float>                         "initialStepClassifier2"    "MVAValues"       "RECO"    
vector<float>                         "initialStepClassifier3"    "MVAValues"       "RECO"    
vector<float>                         "jetCoreRegionalStep"       "MVAValues"       "RECO"    
vector<float>                         "lowPtTripletStep"          "MVAValues"       "RECO"    
vector<float>                         "mixedTripletStep"          "MVAValues"       "RECO"    
vector<float>                         "mixedTripletStepClassifier1"   "MVAValues"       "RECO"    
vector<float>                         "mixedTripletStepClassifier2"   "MVAValues"       "RECO"    
vector<float>                         "muonSeededTracksInOutClassifier"   "MVAValues"       "RECO"    
vector<float>                         "muonSeededTracksOutInClassifier"   "MVAValues"       "RECO"    
vector<float>                         "muonSeededTracksOutInDisplacedClassifier"   "MVAValues"       "RECO"    
vector<float>                         "pixelLessStep"             "MVAValues"       "RECO"    
vector<float>                         "pixelLessStepClassifier1"   "MVAValues"       "RECO"    
vector<float>                         "pixelLessStepClassifier2"   "MVAValues"       "RECO"    
vector<float>                         "pixelPairStep"             "MVAValues"       "RECO"    
vector<float>                         "preDuplicateMergingDisplacedTracks"   "MVAValues"       "RECO"    
vector<float>                         "preDuplicateMergingGeneralTracks"   "MVAValues"       "RECO"    
vector<float>                         "tobTecStep"                "MVAValues"       "RECO"    
vector<float>                         "tobTecStepClassifier1"     "MVAValues"       "RECO"    
vector<float>                         "tobTecStepClassifier2"     "MVAValues"       "RECO"    
vector<int>                           "convStepTracks"            ""                "RECO"    
vector<int>                           "cosmicDCTracks"            ""                "RECO"    
vector<int>                           "cosmicsVetoTracksRaw"      ""                "RECO"    
vector<int>                           "detachedTripletStepTracks"   ""                "RECO"    
vector<int>                           "initialStepTracks"         ""                "RECO"    
vector<int>                           "initialStepTracksPreSplitting"   ""                "RECO"    
vector<int>                           "jetCoreRegionalStepTracks"   ""                "RECO"    
vector<int>                           "lowPtTripletStepTracks"    ""                "RECO"    
vector<int>                           "mergedDuplicateDisplacedTracks"   ""                "RECO"    
vector<int>                           "mergedDuplicateTracks"     ""                "RECO"    
vector<int>                           "mixedTripletStepTracks"    ""                "RECO"    
vector<int>                           "muonSeededTracksInOut"     ""                "RECO"    
vector<int>                           "muonSeededTracksOutIn"     ""                "RECO"    
vector<int>                           "muonSeededTracksOutInDisplaced"   ""                "RECO"    
vector<int>                           "pixelLessStepTracks"       ""                "RECO"    
vector<int>                           "pixelPairStepTracks"       ""                "RECO"    
vector<int>                           "tobTecStepTracks"          ""                "RECO"    
vector<l1extra::L1EmParticle>         "l1extraParticles"          "Isolated"        "RECO"    
vector<l1extra::L1EmParticle>         "l1extraParticles"          "NonIsolated"     "RECO"    
vector<l1extra::L1EtMissParticle>     "l1extraParticles"          "MET"             "RECO"    
vector<l1extra::L1EtMissParticle>     "l1extraParticles"          "MHT"             "RECO"    
vector<l1extra::L1HFRings>            "l1extraParticles"          ""                "RECO"    
vector<l1extra::L1JetParticle>        "l1extraParticles"          "Central"         "RECO"    
vector<l1extra::L1JetParticle>        "l1extraParticles"          "Forward"         "RECO"    
vector<l1extra::L1JetParticle>        "l1extraParticles"          "IsoTau"          "RECO"    
vector<l1extra::L1JetParticle>        "l1extraParticles"          "Tau"             "RECO"    
vector<l1extra::L1MuonParticle>       "l1extraParticles"          ""                "RECO"    
vector<reco::BasicJet>                "ak5CastorJets"             ""                "RECO"    
vector<reco::BasicJet>                "ak7CastorJets"             ""                "RECO"    
vector<reco::BasicJet>                "ak8PFJetsCHSSoftDrop"      ""                "RECO"    
vector<reco::BasicJet>                "cmsTopTagPFJetsCHS"        ""                "RECO"    
vector<reco::CaloCluster>             "hfEMClusters"              ""                "RECO"    
vector<reco::CaloCluster>             "lowPtGsfElectronSuperClusters"   ""                "RECO"    
vector<reco::CaloCluster>             "particleFlowEGamma"        "EBEEClusters"    "RECO"    
vector<reco::CaloCluster>             "particleFlowEGamma"        "ESClusters"      "RECO"    
vector<reco::CaloCluster>             "cleanedHybridSuperClusters"   "hybridBarrelBasicClusters"   "RECO"    
vector<reco::CaloCluster>             "hybridSuperClusters"       "hybridBarrelBasicClusters"   "RECO"    
vector<reco::CaloCluster>             "uncleanedHybridSuperClusters"   "hybridBarrelBasicClusters"   "RECO"    
vector<reco::CaloCluster>             "multi5x5BasicClustersCleaned"   "multi5x5BarrelBasicClusters"   "RECO"    
vector<reco::CaloCluster>             "multi5x5BasicClustersUncleaned"   "multi5x5BarrelBasicClusters"   "RECO"    
vector<reco::CaloCluster>             "multi5x5BasicClustersCleaned"   "multi5x5EndcapBasicClusters"   "RECO"    
vector<reco::CaloCluster>             "multi5x5BasicClustersUncleaned"   "multi5x5EndcapBasicClusters"   "RECO"    
vector<reco::CaloCluster>             "multi5x5SuperClusters"     "multi5x5EndcapBasicClusters"   "RECO"    
vector<reco::CaloCluster>             "particleFlowSuperClusterECAL"   "particleFlowBasicClusterECALBarrel"   "RECO"    
vector<reco::CaloCluster>             "particleFlowSuperClusterECAL"   "particleFlowBasicClusterECALEndcap"   "RECO"    
vector<reco::CaloCluster>             "particleFlowSuperClusterECAL"   "particleFlowBasicClusterECALPreshower"   "RECO"    
vector<reco::CaloCluster>             "particleFlowSuperClusterOOTECAL"   "particleFlowBasicClusterOOTECALBarrel"   "RECO"    
vector<reco::CaloCluster>             "particleFlowSuperClusterOOTECAL"   "particleFlowBasicClusterOOTECALEndcap"   "RECO"    
vector<reco::CaloCluster>             "particleFlowSuperClusterOOTECAL"   "particleFlowBasicClusterOOTECALPreshower"   "RECO"    
vector<reco::CaloCluster>             "hybridSuperClusters"       "uncleanOnlyHybridBarrelBasicClusters"   "RECO"    
vector<reco::CaloCluster>             "multi5x5SuperClusters"     "uncleanOnlyMulti5x5EndcapBasicClusters"   "RECO"    
vector<reco::CaloJet>                 "ak4CaloJets"               ""                "RECO"    
vector<reco::CaloJet>                 "ak4CaloJetsForTrk"         ""                "RECO"    
vector<reco::CaloJet>                 "ak4CaloJetsForTrkPreSplitting"   ""                "RECO"    
vector<reco::CaloMET>                 "caloMet"                   ""                "RECO"    
vector<reco::CaloMET>                 "caloMetBE"                 ""                "RECO"    
vector<reco::CaloMET>                 "caloMetBEFO"               ""                "RECO"    
vector<reco::CaloMET>                 "caloMetM"                  ""                "RECO"    
vector<reco::CaloMuon>                "earlyDisplacedMuons"       ""                "RECO"    
vector<reco::CaloMuon>                "earlyMuons"                ""                "RECO"    
vector<reco::CaloMuon>                "muons1stStep"              ""                "RECO"    
vector<reco::CaloMuon>                "muonsFromCosmics"          ""                "RECO"    
vector<reco::CaloMuon>                "muonsFromCosmics1Leg"      ""                "RECO"    
vector<reco::CastorTower>             "CastorTowerReco"           ""                "RECO"    
vector<reco::Conversion>              "allConversions"            ""                "RECO"    
vector<reco::Conversion>              "conversions"               ""                "RECO"    
vector<reco::Conversion>              "particleFlowEGamma"        ""                "RECO"    
vector<reco::Conversion>              "uncleanedOnlyAllConversions"   ""                "RECO"    
vector<reco::Conversion>              "gsfTracksOpenConversions"   "gsfTracksOpenConversions"   "RECO"    
vector<reco::Conversion>              "conversions"               "uncleanedConversions"   "RECO"    
vector<reco::ConversionTrack>         "conversionStepConversionTrackProducer"   ""                "RECO"    
vector<reco::ConversionTrack>         "generalConversionStepConversionTrackMerger"   ""                "RECO"    
vector<reco::ConversionTrack>         "generalConversionTrackProducer"   ""                "RECO"    
vector<reco::ConversionTrack>         "generalInOutOutInConversionTrackMerger"   ""                "RECO"    
vector<reco::ConversionTrack>         "gsfConversionTrackProducer"   ""                "RECO"    
vector<reco::ConversionTrack>         "gsfGeneralInOutOutInConversionTrackMerger"   ""                "RECO"    
vector<reco::ConversionTrack>         "gsfTracksOpenConversionTrackProducer"   ""                "RECO"    
vector<reco::ConversionTrack>         "inOutConversionTrackProducer"   ""                "RECO"    
vector<reco::ConversionTrack>         "inOutOutInConversionTrackMerger"   ""                "RECO"    
vector<reco::ConversionTrack>         "outInConversionTrackProducer"   ""                "RECO"    
